id,user_id,subtotal,delivery_fee,tax,total,status,customer_name,address,phone,payment_method,created_at
SYN000184,4,1331.0,0.0,106.48,1437.48,delivered,Vivaan Iyer,76 Brigade Road,+91 8994532026,cash,2026-01-13T08:46:25.912Z
SYN000185,4,2241.0,0.0,179.28,2420.28,delivered,Vivaan Iyer,483 Gandhi Path,+91 9116367220,card,2025-10-19T08:46:25.912Z
SYN000186,4,1502.0,0.0,120.16,1622.16,delivered,Vivaan Iyer,136 Salt Lake,+91 8116810423,cash,2026-05-26T08:46:25.912Z
SYN000187,4,474.0,49.0,37.92,560.92,delivered,Vivaan Iyer,188 Brigade Road,+91 9644829171,cash,2026-03-10T08:46:25.912Z
SYN000188,4,1668.0,0.0,133.44,1801.44,delivered,Vivaan Iyer,266 Gandhi Path,+91 8818123879,upi,2026-07-15T08:46:25.912Z
SYN000189,4,1022.0,0.0,81.76,1103.76,delivered,Vivaan Iyer,176 MG Road,+91 7763133115,upi,2025-11-20T08:46:25.912Z
SYN000190,4,1033.0,0.0,82.64,1115.64,delivered,Vivaan Iyer,287 Salt Lake,+91 8811668411,cash,2026-05-21T08:46:25.912Z
SYN000191,4,871.0,0.0,69.68,940.68,delivered,Vivaan Iyer,286 Koramangala,+91 8040982214,card,2026-01-06T08:46:25.912Z
SYN000192,4,2725.0,0.0,218.0,2943.0,delivered,Vivaan Iyer,223 Gandhi Path,+91 8023750712,upi,2026-04-01T08:46:25.912Z
SYN000193,4,851.0,0.0,68.08,919.08,delivered,Vivaan Iyer,164 Koramangala,+91 9529744630,cash,2026-04-28T08:46:25.912Z
SYN000194,4,675.0,0.0,54.0,729.0,delivered,Vivaan Iyer,221 Gandhi Path,+91 7101163976,upi,2026-01-29T08:46:25.912Z
SYN000195,4,3096.0,0.0,247.68,3343.68,delivered,Vivaan Iyer,472 Nehru Nagar,+91 9887233165,upi,2026-05-15T08:46:25.912Z
SYN000196,4,2459.0,0.0,196.72,2655.72,delivered,Vivaan Iyer,86 Laxmi Nagar,+91 8720185134,cash,2026-02-16T08:46:25.912Z
SYN000197,4,1419.0,0.0,113.52,1532.52,delivered,Vivaan Iyer,14 Laxmi Nagar,+91 7558923721,card,2026-01-20T08:46:25.912Z
SYN000198,4,2730.0,0.0,218.4,2948.4,delivered,Vivaan Iyer,422 Park Street,+91 8521249699,upi,2026-08-17T08:46:25.912Z
SYN000199,4,3561.0,0.0,284.88,3845.88,delivered,Vivaan Iyer,362 Andheri West,+91 8531743850,cash,2026-06-24T08:46:25.912Z
SYN000200,4,2155.0,0.0,172.4,2327.4,delivered,Vivaan Iyer,208 Banjara Hills,+91 7640782722,card,2025-08-31T08:46:25.912Z
SYN000201,4,1620.0,0.0,129.6,1749.6,delivered,Vivaan Iyer,337 Park Street,+91 7376370029,cash,2025-10-14T08:46:25.912Z
SYN000202,4,1550.0,0.0,124.0,1674.0,delivered,Vivaan Iyer,336 Brigade Road,+91 7384193130,cash,2026-06-22T08:46:25.912Z
SYN000203,4,645.0,0.0,51.6,696.6,delivered,Vivaan Iyer,263 MG Road,+91 7707993690,upi,2026-08-11T08:46:25.912Z
SYN000204,4,1601.0,0.0,128.08,1729.08,delivered,Vivaan Iyer,391 Gandhi Path,+91 7967429936,upi,2026-05-15T08:46:25.912Z
SYN000205,4,1828.0,0.0,146.24,1974.24,delivered,Vivaan Iyer,492 Park Street,+91 9459342237,cash,2026-06-28T08:46:25.912Z
SYN000206,4,2736.0,0.0,218.88,2954.88,delivered,Vivaan Iyer,31 Banjara Hills,+91 7260073891,cash,2026-04-10T08:46:25.912Z
SYN000207,4,2777.0,0.0,222.16,2999.16,delivered,Vivaan Iyer,182 Koramangala,+91 8017339850,card,2025-10-09T08:46:25.912Z
SYN000208,4,1205.0,0.0,96.4,1301.4,delivered,Vivaan Iyer,475 MG Road,+91 9190172875,upi,2026-07-24T08:46:25.912Z
SYN000209,4,1020.0,0.0,81.6,1101.6,delivered,Vivaan Iyer,161 Gandhi Path,+91 9248531601,upi,2026-07-05T08:46:25.912Z
SYN000210,4,3054.0,0.0,244.32,3298.32,delivered,Vivaan Iyer,424 Koramangala,+91 8024657793,cash,2025-09-01T08:46:25.912Z
SYN000211,4,1393.0,0.0,111.44,1504.44,delivered,Vivaan Iyer,156 Laxmi Nagar,+91 7719310686,cash,2026-06-05T08:46:25.912Z
SYN000212,4,2685.0,0.0,214.8,2899.8,delivered,Vivaan Iyer,136 MG Road,+91 9177532093,upi,2025-10-12T08:46:25.912Z
SYN000213,4,735.0,0.0,58.8,793.8,delivered,Vivaan Iyer,399 Salt Lake,+91 7097274632,upi,2026-06-27T08:46:25.912Z
SYN000214,4,864.0,0.0,69.12,933.12,delivered,Vivaan Iyer,274 MG Road,+91 9784595696,card,2025-09-11T08:46:25.912Z
SYN000215,4,3477.0,0.0,278.16,3755.16,delivered,Vivaan Iyer,6 Banjara Hills,+91 8975164125,card,2026-02-03T08:46:25.912Z
SYN000216,4,1619.0,0.0,129.52,1748.52,delivered,Vivaan Iyer,346 Park Street,+91 9200395996,cash,2026-03-21T08:46:25.912Z
SYN000217,4,414.0,49.0,33.12,496.12,delivered,Vivaan Iyer,193 Laxmi Nagar,+91 7449788566,upi,2026-04-24T08:46:25.912Z
SYN000218,4,1492.0,0.0,119.36,1611.36,delivered,Vivaan Iyer,411 Banjara Hills,+91 8311858092,upi,2026-03-28T08:46:25.912Z
SYN000219,4,1973.0,0.0,157.84,2130.84,delivered,Vivaan Iyer,436 MG Road,+91 7376624839,cash,2025-10-09T08:46:25.912Z
SYN000220,4,995.0,0.0,79.6,1074.6,delivered,Vivaan Iyer,429 Koramangala,+91 7331894950,cash,2026-06-01T08:46:25.912Z
SYN000221,4,2158.0,0.0,172.64,2330.64,delivered,Vivaan Iyer,73 Salt Lake,+91 9502937625,upi,2025-11-07T08:46:25.912Z
SYN000222,4,2946.0,0.0,235.68,3181.68,delivered,Vivaan Iyer,389 Nehru Nagar,+91 7694931875,cash,2026-04-15T08:46:25.912Z
SYN000223,4,1359.0,0.0,108.72,1467.72,delivered,Vivaan Iyer,430 Brigade Road,+91 9312139406,card,2026-08-20T08:46:25.912Z
SYN000224,4,1990.0,0.0,159.2,2149.2,delivered,Vivaan Iyer,154 MG Road,+91 9408359481,card,2026-02-13T08:46:25.912Z
SYN000225,4,2536.0,0.0,202.88,2738.88,delivered,Vivaan Iyer,315 Laxmi Nagar,+91 9124122715,card,2026-01-15T08:46:25.912Z
SYN000226,4,1611.0,0.0,128.88,1739.88,delivered,Vivaan Iyer,89 Gandhi Path,+91 8580346737,card,2026-02-03T08:46:25.912Z
SYN000227,4,574.0,0.0,45.92,619.92,delivered,Vivaan Iyer,29 Salt Lake,+91 9538591613,upi,2025-11-16T08:46:25.912Z
SYN000228,4,1051.0,0.0,84.08,1135.08,delivered,Vivaan Iyer,290 Andheri West,+91 8980443954,upi,2025-11-29T08:46:25.912Z
SYN000229,4,900.0,0.0,72.0,972.0,delivered,Vivaan Iyer,337 Salt Lake,+91 9883333004,upi,2026-03-11T08:46:25.912Z
SYN000230,4,1343.0,0.0,107.44,1450.44,delivered,Vivaan Iyer,431 Salt Lake,+91 8577199097,card,2026-07-09T08:46:25.912Z
SYN000231,4,1802.0,0.0,144.16,1946.16,delivered,Vivaan Iyer,18 Koramangala,+91 9788316721,cash,2026-06-22T08:46:25.912Z
SYN000232,4,1023.0,0.0,81.84,1104.84,delivered,Vivaan Iyer,54 Gandhi Path,+91 8189489845,upi,2026-03-14T08:46:25.912Z
SYN000233,4,585.0,0.0,46.8,631.8,delivered,Vivaan Iyer,409 Brigade Road,+91 8133961055,card,2026-06-26T08:46:25.912Z
SYN000234,4,1083.0,0.0,86.64,1169.64,delivered,Vivaan Iyer,234 Park Street,+91 7562971622,card,2025-11-02T08:46:25.912Z
SYN000235,4,2119.0,0.0,169.52,2288.52,delivered,Vivaan Iyer,102 Andheri West,+91 8178783355,upi,2026-04-30T08:46:25.912Z
SYN000236,4,1283.0,0.0,102.64,1385.64,delivered,Vivaan Iyer,366 Banjara Hills,+91 8093977600,cash,2025-09-22T08:46:25.912Z
SYN000237,4,305.0,49.0,24.4,378.4,delivered,Vivaan Iyer,198 MG Road,+91 9478565839,upi,2025-11-30T08:46:25.912Z
SYN000238,5,3314.0,0.0,265.12,3579.12,delivered,Aditya Chopra,417 Park Street,+91 7604787196,upi,2026-08-11T08:46:25.912Z
SYN000239,5,2790.0,0.0,223.2,3013.2,delivered,Aditya Chopra,442 Salt Lake,+91 8865628351,upi,2026-04-21T08:46:25.912Z
SYN000240,5,1850.0,0.0,148.0,1998.0,delivered,Aditya Chopra,405 Laxmi Nagar,+91 9025839781,card,2026-04-01T08:46:25.912Z
SYN000241,5,2674.0,0.0,213.92,2887.92,delivered,Aditya Chopra,421 MG Road,+91 8482082461,upi,2026-02-12T08:46:25.912Z
SYN000242,5,3414.0,0.0,273.12,3687.12,delivered,Aditya Chopra,459 Banjara Hills,+91 9629137554,upi,2025-09-03T08:46:25.912Z
SYN000243,5,5442.0,0.0,435.36,5877.36,delivered,Aditya Chopra,411 Banjara Hills,+91 8269340576,upi,2026-01-14T08:46:25.912Z
SYN000244,5,4912.0,0.0,392.96,5304.96,delivered,Aditya Chopra,488 Laxmi Nagar,+91 7457733155,cash,2026-08-01T08:46:25.912Z
SYN000245,5,3299.0,0.0,263.92,3562.92,delivered,Aditya Chopra,4 Nehru Nagar,+91 8703385927,upi,2026-04-01T08:46:25.912Z
SYN000246,5,4730.0,0.0,378.4,5108.4,delivered,Aditya Chopra,112 Park Street,+91 9778143730,upi,2026-03-20T08:46:25.912Z
SYN000247,5,6190.0,0.0,495.2,6685.2,delivered,Aditya Chopra,229 Koramangala,+91 7798286103,upi,2026-06-23T08:46:25.912Z
SYN000248,5,4962.0,0.0,396.96,5358.96,delivered,Aditya Chopra,14 Gandhi Path,+91 7739744339,upi,2026-08-05T08:46:25.912Z
SYN000249,5,4448.0,0.0,355.84,4803.84,delivered,Aditya Chopra,334 Park Street,+91 9747860458,upi,2025-10-22T08:46:25.912Z
SYN000250,5,3661.0,0.0,292.88,3953.88,delivered,Aditya Chopra,82 Brigade Road,+91 9739356072,upi,2025-10-09T08:46:25.912Z
SYN000251,5,1909.0,0.0,152.72,2061.72,delivered,Aditya Chopra,149 Brigade Road,+91 9936477849,card,2025-12-28T08:46:25.912Z
SYN000252,5,4036.0,0.0,322.88,4358.88,delivered,Aditya Chopra,232 Salt Lake,+91 7150127946,cash,2025-11-06T08:46:25.912Z
SYN000253,5,3824.0,0.0,305.92,4129.92,delivered,Aditya Chopra,62 Koramangala,+91 7515189346,card,2025-08-30T08:46:25.912Z
SYN000254,5,2738.0,0.0,219.04,2957.04,delivered,Aditya Chopra,124 Koramangala,+91 9552817107,cash,2026-01-02T08:46:25.912Z
SYN000255,5,2590.0,0.0,207.2,2797.2,delivered,Aditya Chopra,119 Laxmi Nagar,+91 7203414476,cash,2026-04-29T08:46:25.912Z
SYN000256,5,1192.0,0.0,95.36,1287.36,delivered,Aditya Chopra,186 Koramangala,+91 9405785180,card,2025-11-15T08:46:25.912Z
SYN000257,5,2845.0,0.0,227.6,3072.6,delivered,Aditya Chopra,115 Gandhi Path,+91 8344166500,cash,2026-06-05T08:46:25.912Z
SYN000258,5,2416.0,0.0,193.28,2609.28,delivered,Aditya Chopra,147 Banjara Hills,+91 7644950602,cash,2025-11-22T08:46:25.912Z
SYN000259,5,3701.0,0.0,296.08,3997.08,delivered,Aditya Chopra,199 Nehru Nagar,+91 9053140144,cash,2026-02-08T08:46:25.912Z
SYN000260,5,4162.0,0.0,332.96,4494.96,delivered,Aditya Chopra,236 Gandhi Path,+91 7739715847,upi,2026-08-18T08:46:25.912Z
SYN000261,5,1691.0,0.0,135.28,1826.28,delivered,Aditya Chopra,141 Gandhi Path,+91 9136916098,upi,2026-01-14T08:46:25.912Z
SYN000262,5,3475.0,0.0,278.0,3753.0,delivered,Aditya Chopra,439 Brigade Road,+91 7011846758,card,2026-02-22T08:46:25.912Z
SYN000263,5,4680.0,0.0,374.4,5054.4,delivered,Aditya Chopra,296 Nehru Nagar,+91 8788262875,cash,2026-01-12T08:46:25.912Z
SYN000264,5,5278.0,0.0,422.24,5700.24,delivered,Aditya Chopra,492 Gandhi Path,+91 7077626911,cash,2026-04-21T08:46:25.912Z
SYN000265,5,1331.0,0.0,106.48,1437.48,delivered,Aditya Chopra,372 Brigade Road,+91 8288437479,card,2026-01-24T08:46:25.912Z
SYN000266,5,1323.0,0.0,105.84,1428.84,delivered,Aditya Chopra,250 Brigade Road,+91 9976013487,cash,2025-10-16T08:46:25.912Z
SYN000267,5,5779.0,0.0,462.32,6241.32,delivered,Aditya Chopra,467 Koramangala,+91 8834986550,card,2025-10-02T08:46:25.912Z
SYN000268,5,4001.0,0.0,320.08,4321.08,delivered,Aditya Chopra,191 Nehru Nagar,+91 9130465565,card,2026-02-25T08:46:25.912Z
SYN000269,5,5381.0,0.0,430.48,5811.48,delivered,Aditya Chopra,346 MG Road,+91 7587566179,cash,2026-07-02T08:46:25.912Z
SYN000270,5,4604.0,0.0,368.32,4972.32,delivered,Aditya Chopra,500 Banjara Hills,+91 8377211768,cash,2026-03-12T08:46:25.912Z
SYN000271,5,6415.0,0.0,513.2,6928.2,delivered,Aditya Chopra,490 Park Street,+91 7154571033,card,2026-03-02T08:46:25.912Z
SYN000272,5,5009.0,0.0,400.72,5409.72,delivered,Aditya Chopra,365 Laxmi Nagar,+91 8312973101,upi,2026-06-27T08:46:25.912Z
SYN000273,5,2349.0,0.0,187.92,2536.92,delivered,Aditya Chopra,393 Brigade Road,+91 8356451989,cash,2025-10-28T08:46:25.912Z
SYN000274,5,2276.0,0.0,182.08,2458.08,delivered,Aditya Chopra,339 MG Road,+91 9562947426,cash,2025-11-21T08:46:25.912Z
SYN000275,5,4732.0,0.0,378.56,5110.56,delivered,Aditya Chopra,258 Andheri West,+91 8921046018,cash,2026-07-21T08:46:25.912Z
SYN000276,5,3384.0,0.0,270.72,3654.72,delivered,Aditya Chopra,364 MG Road,+91 8564657748,upi,2026-08-16T08:46:25.912Z
SYN000277,5,3761.0,0.0,300.88,4061.88,delivered,Aditya Chopra,100 Banjara Hills,+91 9893210143,upi,2025-12-18T08:46:25.912Z
SYN000278,5,1957.0,0.0,156.56,2113.56,delivered,Aditya Chopra,389 Nehru Nagar,+91 9398471295,card,2026-03-14T08:46:25.912Z
SYN000279,5,3421.0,0.0,273.68,3694.68,delivered,Aditya Chopra,232 Park Street,+91 8548634744,upi,2026-04-11T08:46:25.912Z
SYN000280,5,1401.0,0.0,112.08,1513.08,delivered,Aditya Chopra,434 MG Road,+91 8852140801,cash,2026-03-10T08:46:25.912Z
SYN000281,5,1491.0,0.0,119.28,1610.28,delivered,Aditya Chopra,356 Brigade Road,+91 7699879953,card,2025-11-13T08:46:25.912Z
SYN000282,5,4192.0,0.0,335.36,4527.36,delivered,Aditya Chopra,178 Nehru Nagar,+91 8780199810,card,2026-05-17T08:46:25.912Z
SYN000283,5,3382.0,0.0,270.56,3652.56,delivered,Aditya Chopra,416 Banjara Hills,+91 7234427504,upi,2025-10-13T08:46:25.912Z
SYN000284,5,2421.0,0.0,193.68,2614.68,delivered,Aditya Chopra,245 Banjara Hills,+91 9811517977,upi,2026-05-27T08:46:25.912Z
SYN000285,5,2767.0,0.0,221.36,2988.36,delivered,Aditya Chopra,68 Andheri West,+91 7958814406,upi,2026-06-08T08:46:25.912Z
SYN000286,5,3431.0,0.0,274.48,3705.48,delivered,Aditya Chopra,198 Park Street,+91 8249542561,upi,2026-02-24T08:46:25.912Z
SYN000287,5,3137.0,0.0,250.96,3387.96,delivered,Aditya Chopra,257 Banjara Hills,+91 9759923512,card,2026-04-27T08:46:25.912Z
SYN000288,5,5199.0,0.0,415.92,5614.92,delivered,Aditya Chopra,327 Gandhi Path,+91 8164544648,card,2026-04-06T08:46:25.912Z
SYN000289,5,3075.0,0.0,246.0,3321.0,delivered,Aditya Chopra,16 Gandhi Path,+91 8836523241,upi,2026-04-25T08:46:25.912Z
SYN000290,5,2878.0,0.0,230.24,3108.24,delivered,Aditya Chopra,196 Laxmi Nagar,+91 7780175471,card,2025-11-11T08:46:25.912Z
SYN000291,5,3189.0,0.0,255.12,3444.12,delivered,Aditya Chopra,193 Banjara Hills,+91 7881982873,upi,2026-02-24T08:46:25.912Z
SYN000292,5,3274.0,0.0,261.92,3535.92,delivered,Aditya Chopra,429 Laxmi Nagar,+91 7448929579,cash,2026-06-01T08:46:25.912Z
SYN000293,5,3205.0,0.0,256.4,3461.4,delivered,Aditya Chopra,385 MG Road,+91 8286410170,upi,2026-03-29T08:46:25.912Z
SYN000294,5,2118.0,0.0,169.44,2287.44,delivered,Aditya Chopra,145 Andheri West,+91 8630668518,upi,2025-09-01T08:46:25.912Z
SYN000295,6,5106.0,0.0,408.48,5514.48,delivered,Vihaan Gupta,470 Gandhi Path,+91 9770420457,upi,2026-04-27T08:46:25.912Z
SYN000296,6,2006.0,0.0,160.48,2166.48,delivered,Vihaan Gupta,289 Park Street,+91 7331532872,cash,2026-03-13T08:46:25.912Z
SYN000297,6,4122.0,0.0,329.76,4451.76,delivered,Vihaan Gupta,196 Banjara Hills,+91 7141246504,cash,2026-07-26T08:46:25.912Z
SYN000298,6,3436.0,0.0,274.88,3710.88,delivered,Vihaan Gupta,131 Salt Lake,+91 9892260442,upi,2025-09-18T08:46:25.912Z
SYN000299,6,3075.0,0.0,246.0,3321.0,delivered,Vihaan Gupta,125 Park Street,+91 8261789840,upi,2025-09-10T08:46:25.912Z
SYN000300,6,3212.0,0.0,256.96,3468.96,delivered,Vihaan Gupta,160 Laxmi Nagar,+91 9347934554,card,2026-04-24T08:46:25.912Z
SYN000301,6,5873.0,0.0,469.84,6342.84,delivered,Vihaan Gupta,105 Gandhi Path,+91 7741087676,upi,2026-04-24T08:46:25.912Z
SYN000302,6,4660.0,0.0,372.8,5032.8,delivered,Vihaan Gupta,421 MG Road,+91 9248450299,upi,2025-12-18T08:46:25.912Z
SYN000303,6,3005.0,0.0,240.4,3245.4,delivered,Vihaan Gupta,269 Andheri West,+91 9909617167,card,2026-04-27T08:46:25.912Z
SYN000304,6,4398.0,0.0,351.84,4749.84,delivered,Vihaan Gupta,460 Salt Lake,+91 8857344444,card,2025-10-05T08:46:25.912Z
SYN000305,6,5315.0,0.0,425.2,5740.2,delivered,Vihaan Gupta,390 Nehru Nagar,+91 7256549625,upi,2026-04-16T08:46:25.912Z
SYN000306,6,4494.0,0.0,359.52,4853.52,delivered,Vihaan Gupta,489 Salt Lake,+91 8036665234,upi,2025-11-10T08:46:25.912Z
SYN000307,6,5159.0,0.0,412.72,5571.72,delivered,Vihaan Gupta,100 MG Road,+91 7531148429,card,2025-09-01T08:46:25.912Z
SYN000308,6,3273.0,0.0,261.84,3534.84,delivered,Vihaan Gupta,230 Banjara Hills,+91 9371043856,card,2025-09-26T08:46:25.912Z
SYN000309,6,4503.0,0.0,360.24,4863.24,delivered,Vihaan Gupta,250 Gandhi Path,+91 7430948109,upi,2026-06-21T08:46:25.912Z
SYN000310,6,5452.0,0.0,436.16,5888.16,delivered,Vihaan Gupta,252 Banjara Hills,+91 9350974845,card,2026-03-21T08:46:25.912Z
SYN000311,6,4227.0,0.0,338.16,4565.16,delivered,Vihaan Gupta,243 Laxmi Nagar,+91 8124890439,card,2026-01-30T08:46:25.912Z
SYN000312,6,3060.0,0.0,244.8,3304.8,delivered,Vihaan Gupta,251 MG Road,+91 7744657011,cash,2025-09-15T08:46:25.912Z
SYN000313,6,3622.0,0.0,289.76,3911.76,delivered,Vihaan Gupta,490 Gandhi Path,+91 9261736768,upi,2025-10-19T08:46:25.912Z
SYN000314,6,4185.0,0.0,334.8,4519.8,delivered,Vihaan Gupta,19 Laxmi Nagar,+91 7550527367,cash,2026-07-08T08:46:25.912Z
SYN000315,6,3642.0,0.0,291.36,3933.36,delivered,Vihaan Gupta,120 Laxmi Nagar,+91 8496245881,card,2025-09-25T08:46:25.912Z
SYN000316,6,5195.0,0.0,415.6,5610.6,delivered,Vihaan Gupta,104 Nehru Nagar,+91 8669965361,card,2025-12-29T08:46:25.912Z
SYN000317,6,3662.0,0.0,292.96,3954.96,delivered,Vihaan Gupta,388 Laxmi Nagar,+91 8804862994,card,2026-05-08T08:46:25.912Z
SYN000318,6,3199.0,0.0,255.92,3454.92,delivered,Vihaan Gupta,381 Brigade Road,+91 9429961615,upi,2026-05-06T08:46:25.912Z
SYN000319,6,4170.0,0.0,333.6,4503.6,delivered,Vihaan Gupta,11 Park Street,+91 8478464870,upi,2026-06-03T08:46:25.912Z
SYN000320,6,1824.0,0.0,145.92,1969.92,delivered,Vihaan Gupta,222 Laxmi Nagar,+91 8072595222,upi,2026-05-09T08:46:25.912Z
SYN000321,6,6526.0,0.0,522.08,7048.08,delivered,Vihaan Gupta,345 Andheri West,+91 8796447238,cash,2026-02-08T08:46:25.912Z
SYN000322,6,4826.0,0.0,386.08,5212.08,delivered,Vihaan Gupta,71 Banjara Hills,+91 8697265897,card,2026-08-02T08:46:25.912Z
SYN000323,6,5006.0,0.0,400.48,5406.48,delivered,Vihaan Gupta,356 Koramangala,+91 8824565907,cash,2025-09-30T08:46:25.912Z
SYN000324,6,4152.0,0.0,332.16,4484.16,delivered,Vihaan Gupta,309 Park Street,+91 8813672630,upi,2025-11-06T08:46:25.912Z
SYN000325,6,4286.0,0.0,342.88,4628.88,delivered,Vihaan Gupta,308 Nehru Nagar,+91 8359858974,upi,2026-08-19T08:46:25.912Z
SYN000326,6,4178.0,0.0,334.24,4512.24,delivered,Vihaan Gupta,263 Banjara Hills,+91 8125562637,upi,2026-01-24T08:46:25.912Z
SYN000327,6,5052.0,0.0,404.16,5456.16,delivered,Vihaan Gupta,467 Nehru Nagar,+91 9294622524,upi,2025-11-09T08:46:25.912Z
SYN000328,6,2854.0,0.0,228.32,3082.32,delivered,Vihaan Gupta,226 Brigade Road,+91 9573576389,upi,2026-07-08T08:46:25.912Z
SYN000329,6,4548.0,0.0,363.84,4911.84,delivered,Vihaan Gupta,182 Andheri West,+91 8196147154,card,2025-09-13T08:46:25.912Z
SYN000330,6,5857.0,0.0,468.56,6325.56,delivered,Vihaan Gupta,401 Nehru Nagar,+91 8802056553,card,2026-03-31T08:46:25.912Z
SYN000331,6,2467.0,0.0,197.36,2664.36,delivered,Vihaan Gupta,3 MG Road,+91 8233640111,cash,2025-12-19T08:46:25.912Z
SYN000332,6,3916.0,0.0,313.28,4229.28,delivered,Vihaan Gupta,497 MG Road,+91 8278566779,cash,2025-09-30T08:46:25.912Z
SYN000333,6,4793.0,0.0,383.44,5176.44,delivered,Vihaan Gupta,344 Brigade Road,+91 8520557295,cash,2026-05-14T08:46:25.912Z
SYN000334,6,3437.0,0.0,274.96,3711.96,delivered,Vihaan Gupta,250 MG Road,+91 8856250847,cash,2026-08-15T08:46:25.912Z
SYN000335,6,5741.0,0.0,459.28,6200.28,delivered,Vihaan Gupta,393 Brigade Road,+91 9139765375,cash,2026-05-06T08:46:25.912Z
SYN000336,7,945.0,0.0,75.6,1020.6,delivered,Arjun Mehta,410 Laxmi Nagar,+91 7652390216,upi,2026-08-07T08:46:25.912Z
SYN000337,7,1034.0,0.0,82.72,1116.72,delivered,Arjun Mehta,11 Andheri West,+91 9717552967,upi,2026-04-05T08:46:25.912Z
SYN000338,7,995.0,0.0,79.6,1074.6,delivered,Arjun Mehta,239 Laxmi Nagar,+91 8671285093,cash,2026-07-16T08:46:25.912Z
SYN000339,7,995.0,0.0,79.6,1074.6,delivered,Arjun Mehta,277 MG Road,+91 9446324144,card,2026-02-10T08:46:25.912Z
SYN000340,7,2073.0,0.0,165.84,2238.84,delivered,Arjun Mehta,103 Brigade Road,+91 9898648734,card,2025-10-26T08:46:25.912Z
SYN000341,7,1294.0,0.0,103.52,1397.52,delivered,Arjun Mehta,457 Brigade Road,+91 8780273509,upi,2026-07-19T08:46:25.912Z
SYN000342,7,1643.0,0.0,131.44,1774.44,delivered,Arjun Mehta,88 Nehru Nagar,+91 7849555337,card,2026-02-14T08:46:25.912Z
SYN000343,7,1153.0,0.0,92.24,1245.24,delivered,Arjun Mehta,457 MG Road,+91 8528135252,upi,2026-07-06T08:46:25.912Z
SYN000344,7,848.0,0.0,67.84,915.84,delivered,Arjun Mehta,332 MG Road,+91 9315788751,cash,2026-01-08T08:46:25.912Z
SYN000345,7,1223.0,0.0,97.84,1320.84,delivered,Arjun Mehta,27 Park Street,+91 9076548227,upi,2025-10-01T08:46:25.912Z
SYN000346,7,2772.0,0.0,221.76,2993.76,delivered,Arjun Mehta,438 Brigade Road,+91 7397337167,card,2026-01-29T08:46:25.912Z
SYN000347,7,833.0,0.0,66.64,899.64,delivered,Arjun Mehta,175 Banjara Hills,+91 8923683116,cash,2026-06-22T08:46:25.912Z
SYN000348,7,3441.0,0.0,275.28,3716.28,delivered,Arjun Mehta,133 Nehru Nagar,+91 9218668057,upi,2025-09-21T08:46:25.912Z
SYN000349,7,248.0,49.0,19.84,316.84,delivered,Arjun Mehta,335 Park Street,+91 8039996034,card,2026-01-15T08:46:25.912Z
SYN000350,7,1592.0,0.0,127.36,1719.36,delivered,Arjun Mehta,328 Nehru Nagar,+91 9125954240,upi,2025-10-14T08:46:25.912Z
SYN000351,7,996.0,0.0,79.68,1075.68,delivered,Arjun Mehta,416 Nehru Nagar,+91 7873033268,cash,2026-02-13T08:46:25.912Z
SYN000352,7,946.0,0.0,75.68,1021.68,delivered,Arjun Mehta,199 Nehru Nagar,+91 9258394427,card,2026-03-13T08:46:25.912Z
SYN000353,7,1622.0,0.0,129.76,1751.76,delivered,Arjun Mehta,447 Salt Lake,+91 8410471315,card,2025-11-14T08:46:25.912Z
SYN000354,7,128.0,49.0,10.24,187.24,delivered,Arjun Mehta,485 Koramangala,+91 7056395923,upi,2026-03-29T08:46:25.912Z
SYN000355,7,1281.0,0.0,102.48,1383.48,delivered,Arjun Mehta,73 Brigade Road,+91 7393377422,upi,2026-04-17T08:46:25.912Z
SYN000356,7,2539.0,0.0,203.12,2742.12,delivered,Arjun Mehta,245 Gandhi Path,+91 8386087324,upi,2026-06-18T08:46:25.912Z
SYN000357,7,1791.0,0.0,143.28,1934.28,delivered,Arjun Mehta,120 Park Street,+91 7505697061,cash,2026-07-30T08:46:25.912Z
SYN000358,7,1731.0,0.0,138.48,1869.48,delivered,Arjun Mehta,3 Gandhi Path,+91 9944040221,upi,2026-06-22T08:46:25.912Z
SYN000359,7,795.0,0.0,63.6,858.6,delivered,Arjun Mehta,358 Gandhi Path,+91 8782413801,upi,2025-10-07T08:46:25.912Z
SYN000360,7,1540.0,0.0,123.2,1663.2,delivered,Arjun Mehta,308 Salt Lake,+91 8029521360,card,2026-07-16T08:46:25.912Z
SYN000361,7,2791.0,0.0,223.28,3014.28,delivered,Arjun Mehta,289 Koramangala,+91 7390637400,upi,2025-09-27T08:46:25.912Z
SYN000362,7,556.0,0.0,44.48,600.48,delivered,Arjun Mehta,343 Andheri West,+91 8041166382,cash,2026-02-05T08:46:25.912Z
SYN000363,7,1092.0,0.0,87.36,1179.36,delivered,Arjun Mehta,2 Brigade Road,+91 8928290625,card,2026-04-11T08:46:25.912Z
SYN000364,8,2469.0,0.0,197.52,2666.52,delivered,Reyansh Singh,19 Gandhi Path,+91 8685253960,card,2026-07-31T08:46:25.912Z
SYN000365,8,4167.0,0.0,333.36,4500.36,delivered,Reyansh Singh,358 Brigade Road,+91 9170511901,cash,2026-07-15T08:46:25.912Z
SYN000366,8,4512.0,0.0,360.96,4872.96,delivered,Reyansh Singh,417 Brigade Road,+91 8090644797,cash,2026-08-06T08:46:25.912Z
